attackerField,serverField,protocol,startDate,endDate
857,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:09.608236,2025-02-13 16:41:10.096247
858,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:10.061998,2025-02-13 16:41:10.561996
859,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:10.103931,2025-02-13 16:41:10.600400
860,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:10.132841,2025-02-13 16:41:10.574853
861,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:10.442988,2025-02-13 16:41:10.920258
862,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:10.562078,2025-02-13 16:41:11.062002
863,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:10.615996,2025-02-13 16:41:11.026526
864,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:10.646510,2025-02-13 16:41:11.084254
865,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:11.062248,2025-02-13 16:41:11.562175
866,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:11.151228,2025-02-13 16:41:11.617283
867,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:11.200120,2025-02-13 16:41:11.610765
868,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:11.562272,2025-02-13 16:41:12.062210
869,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:11.612827,2025-02-13 16:41:11.656232
870,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:11.660246,2025-02-13 16:41:12.150198
871,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:11.708306,2025-02-13 16:41:12.200063
872,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:12.062325,2025-02-13 16:41:12.562274
873,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:12.212316,2025-02-13 16:41:12.663937
874,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:12.212460,2025-02-13 16:41:12.644309
875,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:12.225705,2025-02-13 16:41:12.706889
876,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:12.562326,2025-02-13 16:41:13.062198
877,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:12.796341,2025-02-13 16:41:13.283285
878,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:12.800300,2025-02-13 16:41:13.248275
879,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:13.062464,2025-02-13 16:41:13.562445
880,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:13.207103,2025-02-13 16:41:13.704715
881,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:13.308702,2025-02-13 16:41:13.800764
882,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:13.373426,2025-02-13 16:41:13.811210
883,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:13.562760,2025-02-13 16:41:14.062503
884,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:13.748225,2025-02-13 16:41:14.024286
885,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:13.826232,2025-02-13 16:41:14.308277
886,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:14.000670,2025-02-13 16:41:14.500575
887,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:14.062790,2025-02-13 16:41:14.562670
888,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:14.337364,2025-02-13 16:41:14.816605
889,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:14.383170,2025-02-13 16:41:14.428196
890,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:14.562796,2025-02-13 16:41:15.062794
891,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:14.599921,2025-02-13 16:41:15.044241
892,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:14.860266,2025-02-13 16:41:15.232293
893,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:14.929395,2025-02-13 16:41:14.972284
894,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:15.062873,2025-02-13 16:41:15.562852
895,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:15.103212,2025-02-13 16:41:15.599836
896,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:15.377236,2025-02-13 16:41:15.848163
897,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:15.469360,2025-02-13 16:41:15.516271
898,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:15.563108,2025-02-13 16:41:16.062986
899,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:15.640167,2025-02-13 16:41:16.030884
900,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:15.972124,2025-02-13 16:41:16.463536
901,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:16.033903,2025-02-13 16:41:16.508279
902,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:16.063224,2025-02-13 16:41:16.563179
903,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:16.200735,2025-02-13 16:41:16.630802
904,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:16.502878,2025-02-13 16:41:16.876211
905,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:16.563279,2025-02-13 16:41:17.063255
906,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:16.800785,2025-02-13 16:41:17.263784
907,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:16.830598,2025-02-13 16:41:16.876200
908,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:17.003205,2025-02-13 16:41:17.444202
909,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:17.063290,2025-02-13 16:41:17.563235
910,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:17.397752,2025-02-13 16:41:17.444185
911,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:17.400342,2025-02-13 16:41:17.861727
912,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:17.503485,2025-02-13 16:41:17.992500
913,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:17.563306,2025-02-13 16:41:18.063304
914,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:18.000046,2025-02-13 16:41:18.436306
915,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:18.033478,2025-02-13 16:41:18.480285
916,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:18.063327,2025-02-13 16:41:18.563292
917,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:18.070419,2025-02-13 16:41:18.116170
918,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:18.547090,2025-02-13 16:41:19.045542
919,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:18.563387,2025-02-13 16:41:19.063379
920,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:18.578108,2025-02-13 16:41:19.076973
921,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:18.600063,2025-02-13 16:41:19.042223
922,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:19.063456,2025-02-13 16:41:19.563385
923,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:19.065810,2025-02-13 16:41:19.544212
924,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:19.124193,2025-02-13 16:41:19.516206
925,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:19.201300,2025-02-13 16:41:19.640190
926,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:19.563776,2025-02-13 16:41:20.063768
927,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:19.611476,2025-02-13 16:41:20.048193
928,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:19.702981,2025-02-13 16:41:20.199885
929,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:19.993254,2025-02-13 16:41:20.459352
930,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:20.063780,2025-02-13 16:41:20.563388
931,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:20.152714,2025-02-13 16:41:20.632493
932,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:20.226297,2025-02-13 16:41:20.636359
933,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:20.500267,2025-02-13 16:41:20.844198
934,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:20.563833,2025-02-13 16:41:21.063818
935,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:20.653046,2025-02-13 16:41:21.080268
936,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:20.802266,2025-02-13 16:41:21.251707
937,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:21.063889,2025-02-13 16:41:21.563886
938,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:21.233000,2025-02-13 16:41:21.724202
939,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:21.376447,2025-02-13 16:41:21.844242
940,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:21.526410,2025-02-13 16:41:21.568259
941,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:21.563932,2025-02-13 16:41:22.063903
942,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:21.778401,2025-02-13 16:41:22.216196
943,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:21.908341,2025-02-13 16:41:22.399887
944,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:22.063979,2025-02-13 16:41:22.563743
945,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:22.091687,2025-02-13 16:41:22.589677
946,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:22.305032,2025-02-13 16:41:22.764159
947,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:22.435552,2025-02-13 16:41:22.872106
948,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:22.564073,2025-02-13 16:41:23.064068
949,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:22.636249,2025-02-13 16:41:22.636249
950,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:22.861272,2025-02-13 16:41:23.344615
951,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:22.999995,2025-02-13 16:41:23.492286
952,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:23.064130,2025-02-13 16:41:23.564108
953,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:23.283197,2025-02-13 16:41:23.328195
954,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:23.388190,2025-02-13 16:41:23.884186
955,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:23.513677,2025-02-13 16:41:24.000669
956,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:23.564160,2025-02-13 16:41:24.064159
957,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:23.836314,2025-02-13 16:41:23.880299
958,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:24.004107,2025-02-13 16:41:24.503095
959,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:24.041643,2025-02-13 16:41:24.436628
960,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:24.064162,2025-02-13 16:41:24.564162
961,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:24.347854,2025-02-13 16:41:24.396189
962,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:24.564188,2025-02-13 16:41:25.064144
963,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:24.574967,2025-02-13 16:41:24.991647
964,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:24.600148,2025-02-13 16:41:25.056938
965,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:25.064258,2025-02-13 16:41:25.564206
966,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:25.124925,2025-02-13 16:41:25.556284
967,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:25.191661,2025-02-13 16:41:25.240186
968,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:25.200042,2025-02-13 16:41:25.697314
969,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:25.564260,2025-02-13 16:41:26.064259
970,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:25.669004,2025-02-13 16:41:26.131501
971,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:25.800516,2025-02-13 16:41:26.271849
972,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:25.812672,2025-02-13 16:41:25.856196
973,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:26.064261,2025-02-13 16:41:26.564247
974,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:26.172259,2025-02-13 16:41:26.666567
975,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:26.316257,2025-02-13 16:41:26.800515
976,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:26.481710,2025-02-13 16:41:26.848263
977,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:26.564306,2025-02-13 16:41:27.064279
978,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:26.686811,2025-02-13 16:41:27.152894
979,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:27.000398,2025-02-13 16:41:27.477293
980,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:27.064476,2025-02-13 16:41:27.564250
981,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:27.209555,2025-02-13 16:41:27.656267
982,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:27.560304,2025-02-13 16:41:27.604247
983,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:27.564596,2025-02-13 16:41:28.064596
984,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:27.599990,2025-02-13 16:41:28.051772
985,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:27.728523,2025-02-13 16:41:28.209769
986,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:28.064660,2025-02-13 16:41:28.564622
987,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:28.185186,2025-02-13 16:41:28.685117
988,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:28.200387,2025-02-13 16:41:28.687272
989,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:28.286584,2025-02-13 16:41:28.776162
990,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:28.564718,2025-02-13 16:41:29.064503
991,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:28.685205,2025-02-13 16:41:28.732184
992,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:28.799853,2025-02-13 16:41:29.256918
993,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:28.909176,2025-02-13 16:41:29.371669
994,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:29.064815,2025-02-13 16:41:29.564752
995,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:29.300293,2025-02-13 16:41:29.600567
996,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:29.367609,2025-02-13 16:41:29.416365
997,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:29.416180,2025-02-13 16:41:29.888976
998,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:29.564821,2025-02-13 16:41:30.064671
999,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:29.800635,2025-02-13 16:41:30.200280
1000,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:29.925629,2025-02-13 16:41:30.380257
1001,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:30.064854,2025-02-13 16:41:30.564667
1002,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:30.116478,2025-02-13 16:41:30.164203
1003,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:30.317245,2025-02-13 16:41:30.800589
1004,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:30.460819,2025-02-13 16:41:30.928161
1005,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:30.564912,2025-02-13 16:41:31.064867
1006,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:30.763946,2025-02-13 16:41:30.808179
1007,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:30.821330,2025-02-13 16:41:31.283852
1008,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:31.046944,2025-02-13 16:41:31.515627
1009,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:31.065034,2025-02-13 16:41:31.565024
1010,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:31.400005,2025-02-13 16:41:31.805557
1011,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:31.511502,2025-02-13 16:41:31.552232
1012,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:31.560210,2025-02-13 16:41:31.960196
1013,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:31.565174,2025-02-13 16:41:32.065106
1014,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:32.000087,2025-02-13 16:41:32.460180
1015,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:32.065201,2025-02-13 16:41:32.565167
1016,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:32.086529,2025-02-13 16:41:32.468191
1017,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:32.416235,2025-02-13 16:41:32.460255
1018,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:32.547915,2025-02-13 16:41:33.026458
1019,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:32.565240,2025-02-13 16:41:33.065212
1020,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:32.647840,2025-02-13 16:41:33.129977
1021,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:33.065245,2025-02-13 16:41:33.565244
1022,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:33.124820,2025-02-13 16:41:33.568272
1023,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:33.172190,2025-02-13 16:41:33.668236
1024,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:33.200560,2025-02-13 16:41:33.634720
1025,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:33.565311,2025-02-13 16:41:34.065304
1026,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:33.714023,2025-02-13 16:41:34.180193
1027,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:33.837087,2025-02-13 16:41:34.302679
1028,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:34.065322,2025-02-13 16:41:34.565223
1029,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:34.069692,2025-02-13 16:41:34.112441
1030,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:34.256697,2025-02-13 16:41:34.749235
1031,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:34.401416,2025-02-13 16:41:34.871613
1032,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:34.565328,2025-02-13 16:41:35.065115
1033,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:34.795332,2025-02-13 16:41:35.182164
1034,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:34.888032,2025-02-13 16:41:34.932223
1035,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:34.948459,2025-02-13 16:41:35.400375
1036,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:35.065345,2025-02-13 16:41:35.565230
1037,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:35.355689,2025-02-13 16:41:35.826974
1038,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:35.417420,2025-02-13 16:41:35.868283
1039,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:35.504146,2025-02-13 16:41:36.000029
1040,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:35.565413,2025-02-13 16:41:36.065390
1041,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:35.872276,2025-02-13 16:41:36.296281
1042,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:36.040201,2025-02-13 16:41:36.446163
1043,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:36.065454,2025-02-13 16:41:36.565413
1044,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:36.522884,2025-02-13 16:41:36.945334
1045,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:36.565506,2025-02-13 16:41:37.065470
1046,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:36.599818,2025-02-13 16:41:37.086351
1047,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:36.718679,2025-02-13 16:41:36.764177
1048,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:37.039190,2025-02-13 16:41:37.502102
1049,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:37.065539,2025-02-13 16:41:37.565444
1050,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:37.203012,2025-02-13 16:41:37.698529
1051,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:37.544262,2025-02-13 16:41:38.008172
1052,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:37.548479,2025-02-13 16:41:38.010102
1053,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:37.565683,2025-02-13 16:41:37.740285
1054,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:37.740224,2025-02-13 16:41:38.210136
1055,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:38.052280,2025-02-13 16:41:38.552279
1056,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:38.052385,2025-02-13 16:41:38.552285
1057,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:38.252222,2025-02-13 16:41:38.644383
1058,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:38.801981,2025-02-13 16:41:39.244378
1059,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:39.005884,2025-02-13 16:41:39.505828
1060,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:39.010158,2025-02-13 16:41:39.508268
1061,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:39.400380,2025-02-13 16:41:39.864251
1062,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:39.506051,2025-02-13 16:41:39.548294
1063,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:39.556459,2025-02-13 16:41:40.015655
1064,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:40.000944,2025-02-13 16:41:40.444353
1065,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:40.009826,2025-02-13 16:41:40.506599
1066,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:40.060457,2025-02-13 16:41:40.548325
1067,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:40.548303,2025-02-13 16:41:41.010537
1068,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:40.600405,2025-02-13 16:41:41.052324
1069,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:41.010758,2025-02-13 16:41:41.508678
1070,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:41.052329,2025-02-13 16:41:41.548207
1071,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:41.200073,2025-02-13 16:41:41.644324
1072,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:41.552255,2025-02-13 16:41:42.012906
1073,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:41.800246,2025-02-13 16:41:42.248263
1074,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:42.004863,2025-02-13 16:41:42.504708
1075,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:42.056238,2025-02-13 16:41:42.552360
1076,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:42.400205,2025-02-13 16:41:42.844343
1077,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:42.504942,2025-02-13 16:41:42.548340
1078,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:43.000637,2025-02-13 16:41:43.448320
1079,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:43.005671,2025-02-13 16:41:43.505585
1080,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:43.008945,2025-02-13 16:41:43.508944
1081,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:43.505782,2025-02-13 16:41:44.005669
1082,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:43.552382,2025-02-13 16:41:44.052292
1083,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:43.600698,2025-02-13 16:41:44.044410
1084,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:44.005953,2025-02-13 16:41:44.505807
1085,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:41:44.064258,2025-02-13 16:41:44.132228
1086,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:44.200264,2025-02-13 16:41:44.644330
1087,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:44.505967,2025-02-13 16:41:44.548476
1088,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:44.507437,2025-02-13 16:41:44.556386
1089,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:41:44.801693,2025-02-13 16:41:45.248521
1090,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:41:45.010645,2025-02-13 16:41:45.508066
1091,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:41:45.013732,2025-02-13 16:41:45.509982
